"year","doy","SRprob.Estimate","SRprob.Est.Error","SRprob.Q25","SRprob.Q75","Jprob.Estimate","Jprob.Est.Error","Jprob.Q25","Jprob.Q75","Kprob.Estimate","Kprob.Est.Error","Kprob.Q25","Kprob.Q75","Lprob.Estimate","Lprob.Est.Error","Lprob.Q25","Lprob.Q75"
"1991","140","0.337129167753865","0.101813051185109","0.261954259884626","0.406371678659538","0.206835355705222","0.0807595986941444","0.14690448632191","0.254904804769494","0.136589427569455","0.0632256532713936","0.0906304453175172","0.170223168256976","0.00544318821176119","0.00605224195157836","0.00173967634762006","0.00688635949714179"
"1991","141","0.343696181728987","0.099043409129788","0.270796264730573","0.410977498191978","0.206566713570522","0.0782015934925847","0.147928033471766","0.253118125782751","0.145743284524937","0.0640228134694963","0.09886356687952","0.181892401437016","0.00614397438626441","0.00649876930809671","0.00207712553553889","0.00786691493138421"
"1991","142","0.350389816544775","0.0964256787427435","0.279264304102947","0.416872897801518","0.206360430899581","0.0758087166907778","0.149288036136442","0.252179626384931","0.155516213410846","0.0648732853274743","0.107435305453574","0.193187952363744","0.00694891642418283","0.00700874816539284","0.00245430513928206","0.00896512534014804"
"1991","143","0.357164848868539","0.0940004291538898","0.288688224702476","0.420472158874671","0.20622454690953","0.0736017765836788","0.150752966982949","0.25339306460689","0.165925021169091","0.0658006596515171","0.117298323203481","0.205771485846488","0.00787364947838657","0.00759187579680189","0.00294154308664942","0.0102309354521099"
"1991","144","0.363960331960583","0.0918020272471194","0.298400966075749","0.426465918873784","0.206168077535313","0.0715976046961253","0.151489144562829","0.253151071142382","0.176975391878372","0.0668264425649033","0.127312693653619","0.218681396750354","0.00893511007320341","0.00825864137047807","0.00346056815523289","0.0115855211046079"
"1991","145","0.370704580979515","0.0898513341931111","0.306253745351326","0.432642699319748","0.206199771637411","0.0698051926650721","0.153239109222104","0.251821231433664","0.188659497516669","0.067964604213133","0.137388655554262","0.231512599607743","0.0101511280863555","0.00901972286592906","0.00415579720948255","0.013094430841573"
"1991","146","0.377320691367936","0.0881502584201659","0.314951544508715","0.437558750744177","0.206327262304245","0.0682232855695526","0.154578512755763","0.25017839786465","0.200954341753035","0.0692165232827803","0.149326536941568","0.245033488078702","0.0115398490539115","0.00988517627978564","0.0048406268560559","0.015012842620988"
"1991","147","0.383732268935701","0.0866795234097941","0.324466329628933","0.44302330877227","0.206556617994262","0.0668397403848243","0.155843585335269","0.249414978808877","0.213821057790066","0.0705674196105692","0.160944055433076","0.258745127571755","0.0131189977795323","0.0108634284009792","0.00559928633937337","0.0173043547810447"
"1991","148","0.389868972315218","0.08540036456259","0.332687349694687","0.446857415729406","0.206892252348061","0.0656326766036","0.157215649848639","0.248235544044535","0.227205251531163","0.0719852484226973","0.172884348121766","0.272047997976192","0.0149050218216463","0.0119601475351039","0.00653893109032132","0.0196886798473994"
"1991","149","0.395671460429885","0.084259887675367","0.339468564310929","0.451447509100654","0.207337110778769","0.0645731259083076","0.159224536016222","0.2490092030065","0.241038318713514","0.0734225469461889","0.185305444629265","0.287110198475251","0.0169121819663697","0.0131771380963447","0.00770218944005963","0.0223901852550573"
"1991","150","0.40109540067462","0.0831988964079208","0.345062026124072","0.457428938267847","0.207893025147598","0.0636286301604671","0.160563995341919","0.249126859878799","0.255239510834132","0.0748210316735158","0.198811891226367","0.303045450974647","0.0191516786193624","0.0145114597714208","0.00903201859541621","0.0251740076389616"
"1991","151","0.406114306537314","0.0821604926821878","0.350717487135908","0.461217878645882","0.208561119519012","0.0627671164743087","0.162204927654229","0.249347596170615","0.269718421911103","0.0761181059736641","0.212891119789073","0.31924418036492","0.0216309098177085","0.0159549814846925","0.010402999741018","0.0282471097108027"
"1991","152","0.410721103473826","0.0810977938713497","0.355000709936961","0.465387458968101","0.209342160426563","0.0619604107130668","0.163225670186768","0.249470554750104","0.284377543721117","0.0772540734231188","0.226645730632362","0.334803272617561","0.0243529425483879","0.0174945265539557","0.0120388763957825","0.0319457413157081"
"1991","153","0.414928438213373","0.0799795477047271","0.360505319693523","0.467997686093904","0.21023677102866","0.0611868970026387","0.164208704694513","0.250111120650834","0.299114593880614","0.078178829913195","0.242431095174938","0.351057446433277","0.0273162444617518","0.0191126525146104","0.0136763497386052","0.0355641680076947"
"1991","154","0.418767831049657","0.0787929979411825","0.365963459213365","0.471109297832486","0.211245464607684","0.0604330275185268","0.166037812497753","0.250771046252809","0.313824437401923","0.078857047354021","0.257994622699453","0.366634719168119","0.0305146754436878","0.0207889662380656","0.0155838164109468","0.0395839646986042"
"1991","155","0.422287820148374","0.077543857212144","0.370826003163439","0.474257430028047","0.212368492858808","0.0596935808545706","0.167713454216292","0.250873988341274","0.32840056146755","0.0792712225805848","0.27100175007854","0.382621864052152","0.0339376910721683","0.0225017460838918","0.0177676049715966","0.0440661386431555"
"1991","156","0.425551270060208","0.0762536084907441","0.374846985608116","0.47823048663366","0.213605542256929","0.0589707329380802","0.169132997720384","0.25184606121153","0.342736186427904","0.0794223321081077","0.284650373386578","0.397912350548243","0.037570677092287","0.0242295687918221","0.0201218924929062","0.0486430953721803"
"1991","157","0.428632025978905","0.0749546194821668","0.37827996599564","0.479608192309779","0.214955342195393","0.0582721399006212","0.170996748303612","0.252512655866739","0.356725173963687","0.0793281557435038","0.298827446724767","0.41024717442992","0.0413953258312546","0.0259526416062185","0.0225635661740491","0.0534594583889129"
"1991","158","0.431611100716785","0.0736837812557101","0.382586427991191","0.480486233531955","0.216415267405693","0.0576083449737126","0.172717667469051","0.253521136068105","0.370262912190549","0.0790196099734483","0.313486237444654","0.424016705029459","0.0453899840822131","0.0276536166129486","0.0252325163793357","0.0591292483875839"
"1991","159","0.43457258632349","0.0724756018277577","0.385618186766481","0.483188516807277","0.217981021787861","0.0569899124117736","0.175130140569515","0.254315665933743","0.383247320338307","0.0785356792295897","0.326696189414772","0.43780029862523","0.0495299409474472","0.0293177908431157","0.0281277258441766","0.0647613370847095"
"1991","160","0.437599484263628","0.0713558534957978","0.390133669180857","0.485329494372652","0.219646480505529","0.0564247467524926","0.177790783395832","0.256639172576976","0.395580039836085","0.0779177408608638","0.340684792074133","0.449705079454477","0.0537876708471573","0.0309327387082551","0.0311608724669337","0.0702938632350849"
"1991","161","0.440769641679774","0.0703368885375977","0.394004834017689","0.488319010861853","0.221403743610641","0.0559160495169777","0.180132026860969","0.256955821480056","0.407167790094026","0.0772042020573998","0.353139056701516","0.460140350450065","0.0581330868685038","0.0324875492115086","0.0342092576164875","0.0755885385649759"
"1991","162","0.444151962556602","0.0694155059334777","0.397608710794622","0.491096497320014","0.223243421419996","0.0554612744827372","0.182792378352396","0.259659433309433","0.417923793215693","0.0764263379637795","0.363046050338213","0.471485541034663","0.0625338808131547","0.0339719222871571","0.037159089414054","0.0805935404568919"
"1991","163","0.447803032108355","0.0685737639105801","0.402729189336427","0.49430651135114","0.225155135046505","0.0550522657785221","0.18570455819538","0.261416982369386","0.427769133092663","0.0756059965102457","0.374352911430486","0.479737257075195","0.0669560223711232","0.0353753999631112","0.0402536509889851","0.0857986141114698"
"1991","164","0.451764256208098","0.0677825097979292","0.407103025835673","0.498029937878597","0.227128181328296","0.0546765325835183","0.188493845622881","0.263112165377727","0.436633919309815","0.0747554405010226","0.384102115996402","0.487695400451686","0.0713644616703687","0.0366869647512484","0.0437900518143784","0.0917968036254925"
